order_code,Face_Masks_Required_in_Public,Source_of_Action,Citation,COUNTYFP,confirmed_cases,index,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS,date,slope,avg_slope
2,No,,,32003,5366,1748,0.027,0.032,0.054,0.145,0.742,2020-05-17,0.0,0.0
2,No,,,32003,5463,1748,0.027,0.032,0.054,0.145,0.742,2020-05-18,97.0,0.0
2,No,,,32003,5463,1748,0.027,0.032,0.054,0.145,0.742,2020-05-19,0.0,0.0
2,No,,,32003,5650,1748,0.027,0.032,0.054,0.145,0.742,2020-05-20,187.0,0.0
2,No,,,32003,5734,1748,0.027,0.032,0.054,0.145,0.742,2020-05-21,84.0,73.6
2,No,,,32003,5815,1748,0.027,0.032,0.054,0.145,0.742,2020-05-22,81.0,89.8
2,No,,,32003,5815,1748,0.027,0.032,0.054,0.145,0.742,2020-05-23,0.0,70.4
2,No,,,32003,6140,1748,0.027,0.032,0.054,0.145,0.742,2020-05-24,325.0,135.4
2,No,,,32003,6182,1748,0.027,0.032,0.054,0.145,0.742,2020-05-25,42.0,106.4
2,No,,,32003,6226,1748,0.027,0.032,0.054,0.145,0.742,2020-05-26,44.0,98.4
2,No,,,32003,6287,1748,0.027,0.032,0.054,0.145,0.742,2020-05-27,61.0,94.4
2,No,,,32003,6352,1748,0.027,0.032,0.054,0.145,0.742,2020-05-28,65.0,107.4
2,No,,,32003,2144,1748,0.027,0.032,0.054,0.145,0.742,2020-04-10,-4208.0,-799.2
2,No,,,32003,2144,1748,0.027,0.032,0.054,0.145,0.742,2020-04-11,0.0,-807.6
2,No,,,32003,2324,1748,0.027,0.032,0.054,0.145,0.742,2020-04-12,180.0,-780.4
2,No,,,32003,2444,1748,0.027,0.032,0.054,0.145,0.742,2020-04-13,120.0,-768.6
2,No,,,32003,2509,1748,0.027,0.032,0.054,0.145,0.742,2020-04-14,65.0,-768.6
2,No,,,32003,2559,1748,0.027,0.032,0.054,0.145,0.742,2020-04-15,50.0,83.0
2,No,,,32003,2559,1748,0.027,0.032,0.054,0.145,0.742,2020-04-16,0.0,83.0
2,No,,,32003,2738,1748,0.027,0.032,0.054,0.145,0.742,2020-04-17,179.0,82.8
2,No,,,32003,2882,1748,0.027,0.032,0.054,0.145,0.742,2020-04-18,144.0,87.6
2,No,,,32003,2940,1748,0.027,0.032,0.054,0.145,0.742,2020-04-19,58.0,86.2
2,No,,,32003,2998,1748,0.027,0.032,0.054,0.145,0.742,2020-04-20,58.0,87.8
2,No,,,32003,3099,1748,0.027,0.032,0.054,0.145,0.742,2020-04-21,101.0,108.0
2,No,,,32003,3218,1748,0.027,0.032,0.054,0.145,0.742,2020-04-22,119.0,96.0
2,No,,,32003,3314,1748,0.027,0.032,0.054,0.145,0.742,2020-04-23,96.0,86.4
2,No,,,32003,3443,1748,0.027,0.032,0.054,0.145,0.742,2020-04-24,129.0,100.6
2,No,,,32003,3570,1748,0.027,0.032,0.054,0.145,0.742,2020-04-25,127.0,114.4
2,No,,,32003,3665,1748,0.027,0.032,0.054,0.145,0.742,2020-04-26,95.0,113.2
2,No,,,32003,3717,1748,0.027,0.032,0.054,0.145,0.742,2020-04-27,52.0,99.8
2,No,,,32003,3793,1748,0.027,0.032,0.054,0.145,0.742,2020-04-28,76.0,95.8
2,No,,,32003,3891,1748,0.027,0.032,0.054,0.145,0.742,2020-04-29,98.0,89.6
2,No,,,32003,3979,1748,0.027,0.032,0.054,0.145,0.742,2020-04-30,88.0,81.8
2,No,,,32003,4118,1748,0.027,0.032,0.054,0.145,0.742,2020-05-01,139.0,90.6
2,No,,,32003,4225,1748,0.027,0.032,0.054,0.145,0.742,2020-05-02,107.0,101.6
2,No,,,32003,4274,1748,0.027,0.032,0.054,0.145,0.742,2020-05-03,49.0,96.2
2,No,,,32003,4411,1748,0.027,0.032,0.054,0.145,0.742,2020-05-04,137.0,104.0
2,No,,,32003,4408,1748,0.027,0.032,0.054,0.145,0.742,2020-05-05,-3.0,85.8
2,No,,,32003,4473,1748,0.027,0.032,0.054,0.145,0.742,2020-05-06,65.0,71.0
2,No,,,32003,4573,1748,0.027,0.032,0.054,0.145,0.742,2020-05-07,100.0,69.6
2,No,,,32003,4573,1748,0.027,0.032,0.054,0.145,0.742,2020-05-08,0.0,59.8
2,No,,,32003,4704,1748,0.027,0.032,0.054,0.145,0.742,2020-05-09,131.0,58.6
2,No,,,32003,4750,1748,0.027,0.032,0.054,0.145,0.742,2020-05-10,46.0,68.4
2,No,,,32003,4762,1748,0.027,0.032,0.054,0.145,0.742,2020-05-11,12.0,57.8
2,No,,,32003,4869,1748,0.027,0.032,0.054,0.145,0.742,2020-05-12,107.0,59.2
2,No,,,32003,5045,1748,0.027,0.032,0.054,0.145,0.742,2020-05-13,176.0,94.4
2,No,,,32003,5045,1748,0.027,0.032,0.054,0.145,0.742,2020-05-14,0.0,68.2
2,No,,,32003,5235,1748,0.027,0.032,0.054,0.145,0.742,2020-05-15,190.0,97.0
2,No,,,32003,5298,1748,0.027,0.032,0.054,0.145,0.742,2020-05-16,63.0,107.2
2,No,,,32003,6457,1748,0.027,0.032,0.054,0.145,0.742,2020-05-29,1159.0,317.6
2,No,,,32003,6579,1748,0.027,0.032,0.054,0.145,0.742,2020-05-30,122.0,306.8
2,No,,,32003,6657,1748,0.027,0.032,0.054,0.145,0.742,2020-05-31,78.0,322.4
2,No,,,32003,6719,1748,0.027,0.032,0.054,0.145,0.742,2020-06-01,62.0,296.8
2,No,,,32003,6845,1748,0.027,0.032,0.054,0.145,0.742,2020-06-02,126.0,309.4
2,No,,,32003,6923,1748,0.027,0.032,0.054,0.145,0.742,2020-06-03,78.0,93.2
2,No,,,32003,7056,1748,0.027,0.032,0.054,0.145,0.742,2020-06-04,133.0,95.4
2,No,,,32003,7186,1748,0.027,0.032,0.054,0.145,0.742,2020-06-05,130.0,105.8
2,No,,,32003,7331,1748,0.027,0.032,0.054,0.145,0.742,2020-06-06,145.0,122.4
2,No,,,32003,7483,1748,0.027,0.032,0.054,0.145,0.742,2020-06-07,152.0,127.6
2,No,,,32003,7592,1748,0.027,0.032,0.054,0.145,0.742,2020-06-08,109.0,133.8
2,No,,,32003,7799,1748,0.027,0.032,0.054,0.145,0.742,2020-06-09,207.0,148.6
2,No,,,32003,7915,1748,0.027,0.032,0.054,0.145,0.742,2020-06-10,116.0,145.8
2,No,,,32003,8100,1748,0.027,0.032,0.054,0.145,0.742,2020-06-11,185.0,153.8
2,No,,,32003,8314,1748,0.027,0.032,0.054,0.145,0.742,2020-06-12,214.0,166.2
2,No,,,32003,8556,1748,0.027,0.032,0.054,0.145,0.742,2020-06-13,242.0,192.8
2,No,,,32003,8735,1748,0.027,0.032,0.054,0.145,0.742,2020-06-14,179.0,187.2
2,No,,,32003,8815,1748,0.027,0.032,0.054,0.145,0.742,2020-06-15,80.0,180.0
2,No,,,32003,9157,1748,0.027,0.032,0.054,0.145,0.742,2020-06-16,342.0,211.4
2,No,,,32003,9318,1748,0.027,0.032,0.054,0.145,0.742,2020-06-17,161.0,200.8
2,No,,,32003,9535,1748,0.027,0.032,0.054,0.145,0.742,2020-06-18,217.0,195.8
2,No,,,32003,9852,1748,0.027,0.032,0.054,0.145,0.742,2020-06-19,317.0,223.4
2,No,,,32003,10259,1748,0.027,0.032,0.054,0.145,0.742,2020-06-20,407.0,288.8
2,No,,,32003,10486,1748,0.027,0.032,0.054,0.145,0.742,2020-06-21,227.0,265.8
2,No,,,32003,10774,1748,0.027,0.032,0.054,0.145,0.742,2020-06-22,288.0,291.2
2,No,,,32003,11186,1748,0.027,0.032,0.054,0.145,0.742,2020-06-23,412.0,330.2
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,11481,1748,0.027,0.032,0.054,0.145,0.742,2020-06-24,295.0,325.8
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,11878,1748,0.027,0.032,0.054,0.145,0.742,2020-06-25,397.0,323.8
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,12204,1748,0.027,0.032,0.054,0.145,0.742,2020-06-26,326.0,343.6
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,13174,1748,0.027,0.032,0.054,0.145,0.742,2020-06-27,970.0,480.0
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,13910,1748,0.027,0.032,0.054,0.145,0.742,2020-06-28,736.0,544.8
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,14607,1748,0.027,0.032,0.054,0.145,0.742,2020-06-29,697.0,625.2
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,15095,1748,0.027,0.032,0.054,0.145,0.742,2020-06-30,488.0,643.4
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,15604,1748,0.027,0.032,0.054,0.145,0.742,2020-07-01,509.0,680.0
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,16180,1748,0.027,0.032,0.054,0.145,0.742,2020-07-02,576.0,601.2
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,17028,1748,0.027,0.032,0.054,0.145,0.742,2020-07-03,848.0,623.6
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,17707,1748,0.027,0.032,0.054,0.145,0.742,2020-07-04,679.0,620.0
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,18442,1748,0.027,0.032,0.054,0.145,0.742,2020-07-05,735.0,669.4
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,18818,1748,0.027,0.032,0.054,0.145,0.742,2020-07-06,376.0,642.8
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,19654,1748,0.027,0.032,0.054,0.145,0.742,2020-07-07,836.0,694.8
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,20126,1748,0.027,0.032,0.054,0.145,0.742,2020-07-08,472.0,619.6
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,20622,1748,0.027,0.032,0.054,0.145,0.742,2020-07-09,496.0,583.0
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,21449,1748,0.027,0.032,0.054,0.145,0.742,2020-07-10,827.0,601.4
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,22286,1748,0.027,0.032,0.054,0.145,0.742,2020-07-11,837.0,693.6
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,23048,1748,0.027,0.032,0.054,0.145,0.742,2020-07-12,762.0,678.8
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,23803,1748,0.027,0.032,0.054,0.145,0.742,2020-07-13,755.0,735.4
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,24824,1748,0.027,0.032,0.054,0.145,0.742,2020-07-14,1021.0,840.4
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,25611,1748,0.027,0.032,0.054,0.145,0.742,2020-07-15,787.0,832.4
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,26926,1748,0.027,0.032,0.054,0.145,0.742,2020-07-16,1315.0,928.0
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,28189,1748,0.027,0.032,0.054,0.145,0.742,2020-07-17,1263.0,1028.2
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,29304,1748,0.027,0.032,0.054,0.145,0.742,2020-07-18,1115.0,1100.2
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,30432,1748,0.027,0.032,0.054,0.145,0.742,2020-07-19,1128.0,1121.6
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,31312,1748,0.027,0.032,0.054,0.145,0.742,2020-07-20,880.0,1140.2
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,32025,1748,0.027,0.032,0.054,0.145,0.742,2020-07-21,713.0,1019.8
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,33057,1748,0.027,0.032,0.054,0.145,0.742,2020-07-22,1032.0,973.6
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,34209,1748,0.027,0.032,0.054,0.145,0.742,2020-07-23,1152.0,981.0
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,35000,1748,0.027,0.032,0.054,0.145,0.742,2020-07-24,791.0,913.6
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,35786,1748,0.027,0.032,0.054,0.145,0.742,2020-07-25,786.0,894.8
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,36593,1748,0.027,0.032,0.054,0.145,0.742,2020-07-26,807.0,913.6
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,37492,1748,0.027,0.032,0.054,0.145,0.742,2020-07-27,899.0,887.0
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,38534,1748,0.027,0.032,0.054,0.145,0.742,2020-07-28,1042.0,865.0
1,Yes,Official,"Nev. Guidance on Directive 024 (June 24, 2020)",32003,39345,1748,0.027,0.032,0.054,0.145,0.742,2020-07-29,811.0,869.0
